AB_category	sample	sum_abund	country	rank	max_rank
tetracycline derivative	61_106_20121101_FRAG_BC_61_106_F3_74	9.9228519031733e-07	RUS	0.974708171206226	514
tetracycline derivative	SRR413599merged	6.8928246515618e-07	CHN	0.920233463035019	514
tetracycline derivative	SRR413572merged	3.54674284965911e-07	CHN	0.535019455252918	514
tetracycline derivative	SRR413740merged	4.12450254193471e-07	CHN	0.671206225680934	514
tetracycline derivative	SRS020869	3.43886780886307e-07	USA	0.511673151750973	514
tetracycline derivative	SRR413752merged	3.82563180433822e-07	CHN	0.601167315175097	514
tetracycline derivative	SRR413622merged	8.27527292870204e-07	CHN	0.941634241245136	514
tetracycline derivative	Tomsk_2014_02_28_1_L01_11_50trimmed_T_F3	4.11325226578383e-07	RUS_HOBL	0.667315175097276	514
tetracycline derivative	SRR413603merged	4.38111561103598e-07	CHN	0.72568093385214	514
tetracycline derivative	MH0041_090125	6.0320149168287e-08	EUR	0.0175097276264591	514
tetracycline derivative	SRS049712	8.06896338509015e-08	USA	0.0311284046692607	514
tetracycline derivative	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_69	1.22951203114637e-07	RUS	0.056420233463035	514
tetracycline derivative	SRR413639merged	5.94047623285691e-07	CHN	0.883268482490272	514
tetracycline derivative	SRS013521	4.51202910259374e-07	USA	0.743190661478599	514
tetracycline derivative	kazan5500_2014_03_31_1_L01_23BR_50trimmed_T_F3	2.78324121203073e-07	RUS_HOBL	0.324902723735409	514
tetracycline derivative	SRS024331	2.22698701865577e-07	USA	0.204280155642023	514
tetracycline derivative	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_314	4.52790846255003e-07	RUS	0.750972762645914	514
tetracycline derivative	SRR413586merged	5.23232232633936e-07	CHN	0.819066147859922	514
tetracycline derivative	211_251_20111102_FRAG_BC_211_251_F3_212	2.89144194013982e-07	RUS	0.359922178988327	514
tetracycline derivative	SRR413717merged	3.70969809983307e-07	CHN	0.573929961089494	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_45P	3.70098460898493e-07	RUS	0.571984435797665	514
tetracycline derivative	SRS045645	2.26275719882489e-07	USA	0.214007782101167	514
tetracycline derivative	Tomsk_2014_02_28_1_L02_L03_merg_32_50trimmed_T_F3	2.62801821272093e-07	RUS_HOBL	0.295719844357977	514
tetracycline derivative	SRR413761merged	4.12245931639913e-07	CHN	0.669260700389105	514
tetracycline derivative	Tomsk_2014_02_28_1_L01_15_50trimmed_T_F3	4.42651361291095e-07	RUS_HOBL	0.729571984435798	514
tetracycline derivative	SRS021948	4.1435027210662e-07	USA	0.678988326848249	514
tetracycline derivative	kazan5500_2014_03_31_1_L01_19BR_50trimmed_T_F3	3.54019652495543e-07	RUS_HOBL	0.533073929961089	514
tetracycline derivative	SRR413614merged	2.47090016250405e-07	CHN	0.268482490272374	514
tetracycline derivative	280_287_20111115_FRAG_BC_280_287_F3_283	1.7598801517632e-06	RUS	0.986381322957198	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_46P	5.6436959364697e-07	RUS	0.856031128404669	514
tetracycline derivative	SRR413578merged	5.97547324186262e-07	CHN	0.885214007782101	514
tetracycline derivative	SRR413581merged	3.76731250314598e-07	CHN	0.593385214007782	514
tetracycline derivative	232_250_20111116_FRAG_BC_232_250_F3_232	2.40895902269439e-07	RUS	0.249027237354086	514
tetracycline derivative	SRR413759merged	1.05321959333002e-06	CHN	0.976653696498054	514
tetracycline derivative	SRS011271	4.7381197027307e-07	USA	0.772373540856031	514
tetracycline derivative	SRS054590	8.11160526946988e-07	USA	0.93579766536965	514
tetracycline derivative	SRR413621merged	3.3106484155077e-07	CHN	0.48443579766537	514
tetracycline derivative	SRR413594merged	2.48987158401769e-07	CHN	0.27431906614786	514
tetracycline derivative	61_106_20121101_FRAG_BC_61_106_F3_76	8.90997386015885e-07	RUS	0.964980544747082	514
tetracycline derivative	SRS016095	5.14591540057862e-07	USA	0.811284046692607	514
tetracycline derivative	SRS017247	1.77534219617164e-07	USA	0.130350194552529	514
tetracycline derivative	SRR413593merged	2.11136989809303e-06	CHN	0.992217898832685	514
tetracycline derivative	SRR413747merged	3.11931822400476e-07	CHN	0.426070038910506	514
tetracycline derivative	SRS024132	2.42834082627321e-07	USA	0.256809338521401	514
tetracycline derivative	SRR413745merged	9.16598264227496e-07	CHN	0.968871595330739	514
tetracycline derivative	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T25	4.88120660600097e-07	RUS_HOBL	0.78988326848249	514
tetracycline derivative	SRR413705merged	4.17244412378832e-07	CHN	0.682879377431907	514
tetracycline derivative	SRR413635merged	6.22700271628364e-07	CHN	0.892996108949416	514
tetracycline derivative	261_268_20111115_FRAG_BC_261_268_F3_266	3.38541173859815e-07	RUS	0.503891050583658	514
tetracycline derivative	SRR413629merged	3.23581053608942e-07	CHN	0.459143968871595	514
tetracycline derivative	61_106_20121101_FRAG_BC_61_106_F3_61	4.14311866215809e-07	RUS	0.67704280155642	514
tetracycline derivative	SRR413568merged	3.10650208560286e-07	CHN	0.418287937743191	514
tetracycline derivative	Tomsk_2014_02_28_1_L01_08_50trimmed_T_F3	4.74948363916661e-07	RUS_HOBL	0.776264591439689	514
tetracycline derivative	SRR413582merged	6.68224147073412e-07	CHN	0.912451361867704	514
tetracycline derivative	SRR413765merged	7.28588753109129e-07	CHN	0.928015564202335	514
tetracycline derivative	MH0037_090122	3.41517760728357e-07	EUR	0.507782101167315	514
tetracycline derivative	SRS022137	3.60957267188695e-07	USA	0.550583657587549	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_10P	4.13060162423727e-07	RUS	0.673151750972763	514
tetracycline derivative	SRR413612merged	4.59191702423442e-07	CHN	0.760700389105058	514
tetracycline derivative	kazan5500_2014_03_31_1_L03_43BR_50trimmed_T_F3	3.12369341932702e-07	RUS_HOBL	0.428015564202335	514
tetracycline derivative	130_179_2_20120514_FRAG_BC_130_179_2_F3_179	4.51415133387388e-06	RUS	1	514
tetracycline derivative	SRS045004	2.56384436466566e-07	USA	0.284046692607004	514
tetracycline derivative	SRR413637merged	8.71689738445139e-07	CHN	0.955252918287938	514
tetracycline derivative	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_70	1.62480185335433e-06	RUS	0.98443579766537	514
tetracycline derivative	Tomsk_2014_02_28_1_L02_L03_merg_27_50trimmed_T_F3	8.5429974295712e-07	RUS_HOBL	0.953307392996109	514
tetracycline derivative	Tomsk_2014_02_28_1_L02_L03_merg_35_50trimmed_T_F3	2.30946753606459e-07	RUS_HOBL	0.223735408560311	514
tetracycline derivative	SRR413766merged	3.31544929171564e-07	CHN	0.488326848249027	514
tetracycline derivative	232_250_20111116_FRAG_BC_232_250_F3_242	4.17482386795076e-07	RUS	0.684824902723735	514
tetracycline derivative	261_268_20111115_FRAG_BC_261_268_F3_267	4.22248862571512e-07	RUS	0.698443579766537	514
tetracycline derivative	SRR413764merged	1.55238087357002e-07	CHN	0.0972762645914397	514
tetracycline derivative	211_251_20111102_FRAG_BC_211_251_F3_251	4.97381675739636e-07	RUS	0.799610894941634	514
tetracycline derivative	SRR413606merged	2.25407129276293e-07	CHN	0.212062256809339	514
tetracycline derivative	SRS058723	1.35400248531347e-07	USA	0.0700389105058366	514
tetracycline derivative	MH0025_090121	5.17206329908729e-07	EUR	0.815175097276265	514
tetracycline derivative	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_184	2.41377644910624e-07	RUS	0.250972762645914	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_43P	4.63423649635303e-07	RUS	0.762645914396887	514
tetracycline derivative	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_40	5.37564783571049e-07	RUS	0.834630350194553	514
tetracycline derivative	SRS054956	1.73630185183093e-07	USA	0.124513618677043	514
tetracycline derivative	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_63	1.31635631162045e-07	RUS	0.0680933852140078	514
tetracycline derivative	SRR413588merged	3.69887697360498e-07	CHN	0.570038910505837	514
tetracycline derivative	SRR413757merged	3.93113434342513e-07	CHN	0.634241245136187	514
tetracycline derivative	SRR413609merged	5.32167378997513e-07	CHN	0.826848249027237	514
tetracycline derivative	Tomsk_2014_02_28_1_L01_14_50trimmed_T_F3	2.46734326861049e-07	RUS_HOBL	0.266536964980545	514
tetracycline derivative	SRR413610merged	3.19491945172023e-07	CHN	0.455252918287938	514
tetracycline derivative	MH0009_090109	2.01506408087324e-07	EUR	0.167315175097276	514
tetracycline derivative	261_268_20111115_FRAG_BC_261_268_F3_261	5.14472307363461e-07	RUS	0.809338521400778	514
tetracycline derivative	211_251_20111102_FRAG_BC_211_251_F3_211	4.86572095010108e-07	RUS	0.785992217898833	514
tetracycline derivative	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_89	3.1377424691001e-07	RUS	0.431906614785992	514
tetracycline derivative	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_1P	4.14171761558058e-07	RUS	0.675097276264591	514
tetracycline derivative	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_15	2.68539270299208e-07	RUS	0.307392996108949	514
tetracycline derivative	202_209_20111028_FRAG_BC_202_209_F3_203	3.86700730982059e-07	RUS	0.614785992217899	514
tetracycline derivative	61_106_20121101_FRAG_BC_61_106_F3_105	3.34756599828695e-07	RUS	0.496108949416342	514
tetracycline derivative	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_315	4.08078233963743e-07	RUS	0.659533073929961	514
tetracycline derivative	SRR413708merged	3.59251411311072e-07	CHN	0.544747081712062	514
tetracycline derivative	MH0038_090122	3.97313462420033e-07	EUR	0.647859922178988	514
tetracycline derivative	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_180	5.71204387155518e-07	RUS	0.865758754863813	514
tetracycline derivative	130_179_2_20120514_FRAG_BC_130_179_2_F3_178	3.39314211174594e-07	RUS	0.505836575875486	514
tetracycline derivative	232_250_20111116_FRAG_BC_232_250_F3_250	3.36739063780009e-07	RUS	0.498054474708171	514
tetracycline derivative	SRR413600merged	3.69051729426768e-07	CHN	0.568093385214008	514
tetracycline derivative	SRR413591merged	3.84774340003365e-07	CHN	0.61284046692607	514
tetracycline derivative	SRR413602merged	2.67339410105577e-07	CHN	0.305447470817121	514
tetracycline derivative	SRR413585merged	9.20706969939757e-07	CHN	0.970817120622568	514
tetracycline derivative	232_250_20111116_FRAG_BC_232_250_F3_240	8.88677226269582e-07	RUS	0.961089494163424	514
tetracycline derivative	SRS011529	2.80332677860396e-07	USA	0.330739299610895	514
tetracycline derivative	SRR413595merged	6.73117226442706e-07	CHN	0.914396887159533	514
tetracycline derivative	SRR413713merged	3.9053223786905e-07	CHN	0.624513618677043	514
tetracycline derivative	SRS015854	3.73242206535936e-07	USA	0.585603112840467	514
tetracycline derivative	61_106_20121101_FRAG_BC_61_106_F3_106	3.65850852333015e-07	RUS	0.562256809338521	514
tetracycline derivative	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_313	4.23756358431849e-07	RUS	0.702334630350194	514
tetracycline derivative	SRR413716merged	3.1301459585332e-07	CHN	0.429961089494163	514
tetracycline derivative	222_257_20111020_FRAG_BC_222_257_F3_227	2.63915557524693e-07	RUS	0.299610894941634	514
tetracycline derivative	SRR413573merged	2.99417539674596e-07	CHN	0.389105058365759	514
aminoglycoside	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T26	7.83651826493968e-09	RUS_HOBL	0.370588235294118	510
aminoglycoside	SRR413576merged	5.34694705943432e-08	CHN	0.82156862745098	510
aminoglycoside	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_41	4.07462828066663e-07	RUS	0.988235294117647	510
aminoglycoside	SRR413639merged	2.48527043344666e-07	CHN	0.972549019607843	510
aminoglycoside	SRR413584merged	1.62332364666806e-07	CHN	0.93921568627451	510
aminoglycoside	SRR413624merged	1.27029377967445e-07	CHN	0.919607843137255	510
aminoglycoside	105_117_3_20111028_FRAG_BC_105_117_3_F3_106	5.34632173366146e-08	RUS	0.819607843137255	510
aminoglycoside	SRR413711merged	5.89678338947823e-08	CHN	0.837254901960784	510
aminoglycoside	T1_T16_20140211_FRAG_BC_T1_T16_F3_T11	6.99521024194519e-08	RUS_HOBL	0.864705882352941	510
aminoglycoside	176_317_mix_20111217_FRAG_BC_176_317_mix_F3_314	2.03612868875163e-08	RUS	0.613725490196078	510
aminoglycoside	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_Br02	3.90105553618125e-08	RUS_HOBL	0.770588235294118	510
aminoglycoside	SRR413611merged	2.81602014503704e-08	CHN	0.67843137254902	510
aminoglycoside	SRR413613merged	3.17145843138117e-08	CHN	0.715686274509804	510
aminoglycoside	SRR413572merged	7.66358105500512e-08	CHN	0.868627450980392	510
aminoglycoside	Tomsk_2014_02_28_1_L02_L03_merg_34_50trimmed_T_F3	5.36258473955682e-09	RUS_HOBL	0.258823529411765	510
aminoglycoside	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_98	2.22528708479856e-08	RUS	0.631372549019608	510
aminoglycoside	kazan5500_2014_03_31_1_L03_43BR_50trimmed_T_F3	1.89298468752304e-08	RUS_HOBL	0.6	510
aminoglycoside	SRR413761merged	5.17760684711188e-08	CHN	0.813725490196078	510
aminoglycoside	MH0003_090107	1.5828671069255e-08	EUR	0.566666666666667	510
aminoglycoside	kazan5500_2014_03_31_1_L01_17BR_50trimmed_T_F3	1.56223682921793e-09	RUS_HOBL	0.0686274509803922	510
aminoglycoside	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_68	3.88450932447447e-09	RUS	0.194117647058824	510
aminoglycoside	SRS017521	3.84441453080039e-08	USA	0.766666666666667	510
aminoglycoside	1P_phi2_20120514_FRAG_BC_1P_phi2_F3_16P	7.8703889210647e-08	RUS	0.870588235294118	510
aminoglycoside	SRR413619merged	1.84780537813199e-08	CHN	0.596078431372549	510
aminoglycoside	SRR413628merged	8.75496692850593e-08	CHN	0.890196078431372	510
aminoglycoside	T1_T16_20140211_FRAG_BC_T1_T16_F3_T4	3.41219482104345e-07	RUS_HOBL	0.980392156862745	510
aminoglycoside	211_251_20111102_FRAG_BC_211_251_F3_212	6.27145165652568e-09	RUS	0.3	510
aminoglycoside	202_209_20111028_FRAG_BC_202_209_F3_202	7.63880213392801e-09	RUS	0.362745098039216	510
aminoglycoside	SRS017247	5.7809933057779e-10	USA	0.0176470588235294	510
aminoglycoside	SRR413593merged	2.47221352012067e-08	CHN	0.66078431372549	510
aminoglycoside	SRS017191	1.41895972016879e-08	USA	0.53921568627451	510
aminoglycoside	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T19	2.21132350640048e-08	RUS_HOBL	0.629411764705882	510
aminoglycoside	MH0041_090125	5.58256137480638e-09	EUR	0.264705882352941	510
aminoglycoside	SRS021948	6.1826422862152e-09	USA	0.288235294117647	510
aminoglycoside	SRR413620merged	8.57415818307886e-08	CHN	0.882352941176471	510
aminoglycoside	SRR413597merged	2.4009466831738e-08	CHN	0.650980392156863	510
aminoglycoside	SRR413772merged	6.32030297478986e-08	CHN	0.849019607843137	510
aminoglycoside	SRR413610merged	4.24443369487318e-08	CHN	0.792156862745098	510
aminoglycoside	SRS054590	3.1254178166218e-09	USA	0.164705882352941	510
aminoglycoside	SRR413571merged	1.29524054792117e-06	CHN	0.998039215686275	510
aminoglycoside	SRR413618merged	3.06155594970366e-08	CHN	0.707843137254902	510
aminoglycoside	SRR413708merged	9.54173148358474e-08	CHN	0.894117647058824	510
aminoglycoside	222_257_20111020_FRAG_BC_222_257_F3_227	7.00800043770398e-09	RUS	0.331372549019608	510
aminoglycoside	SRR413567merged	6.10152251330655e-08	CHN	0.841176470588235	510
aminoglycoside	SRR413603merged	1.07113721852666e-07	CHN	0.909803921568627	510
aminoglycoside	232_250_20111116_FRAG_BC_232_250_F3_250	4.10625891280506e-08	RUS	0.784313725490196	510
aminoglycoside	SRR413569merged	3.73184991341388e-08	CHN	0.76078431372549	510
aminoglycoside	280_287_20111115_FRAG_BC_280_287_F3_286	1.72353934286985e-08	RUS	0.584313725490196	510
aminoglycoside	105_117_3_20111028_FRAG_BC_105_117_3_F3_105	3.29303067933488e-08	RUS	0.729411764705882	510
aminoglycoside	SRR413575merged	1.1891467615191e-08	CHN	0.507843137254902	510
aminoglycoside	SRR413562merged	2.81817798078652e-08	CHN	0.680392156862745	510
aminoglycoside	232_250_20111116_FRAG_BC_232_250_F3_245	1.51336855783957e-08	RUS	0.552941176470588	510
aminoglycoside	SRR413578merged	2.10664614769207e-07	CHN	0.96078431372549	510
aminoglycoside	SRR413770merged	3.30588081616822e-08	CHN	0.731372549019608	510
aminoglycoside	MH0038_090122	5.79361777746671e-09	EUR	0.270588235294118	510
aminoglycoside	SRR413612merged	8.91306021590453e-08	CHN	0.892156862745098	510
aminoglycoside	Tomsk_2014_02_28_1_L01_15_50trimmed_T_F3	4.37036340930209e-08	RUS_HOBL	0.798039215686275	510
aminoglycoside	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_40	2.44405767822741e-07	RUS	0.970588235294118	510
aminoglycoside	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_69	2.33875586612424e-08	RUS	0.641176470588235	510
aminoglycoside	SRR413755merged	1.62872513651152e-07	CHN	0.941176470588235	510
aminoglycoside	SRR413577merged	4.49472976159907e-08	CHN	0.801960784313726	510
aminoglycoside	SRR413585merged	3.75969789676631e-07	CHN	0.986274509803922	510
aminoglycoside	280_287_20111115_FRAG_BC_280_287_F3_281	3.19963621918999e-08	RUS	0.719607843137255	510
aminoglycoside	SRR413561merged	1.79827604899126e-08	CHN	0.592156862745098	510
aminoglycoside	Tomsk_2014_02_28_1_L02_L03_merg_27_50trimmed_T_F3	2.06820447088137e-07	RUS_HOBL	0.958823529411765	510
aminoglycoside	T1_T16_20140211_FRAG_BC_T1_T16_F3_T10	4.2774831377564e-08	RUS_HOBL	0.794117647058823	510
aminoglycoside	SRR413596merged	8.9081539049334e-09	CHN	0.433333333333333	510
aminoglycoside	Tomsk_2014_02_28_1_L02_L03_merg_36_50trimmed_T_F3	4.53262288991487e-08	RUS_HOBL	0.803921568627451	510
aminoglycoside	61_106_20121101_FRAG_BC_61_106_F3_69	1.72626959073791e-08	RUS	0.586274509803922	510
aminoglycoside	202_209_20111028_FRAG_BC_202_209_F3_204	7.9756824856393e-09	RUS	0.37843137254902	510
aminoglycoside	SRR413604merged	1.67892240144971e-08	CHN	0.57843137254902	510
aminoglycoside	SRR413733merged	1.80747988336425e-07	CHN	0.947058823529412	510
aminoglycoside	SRR413599merged	3.32447098493401e-08	CHN	0.733333333333333	510
aminoglycoside	BC_9_16_20111003_FRAG_BC_BC_1_8_20111003_F3_102	8.21953520659983e-09	RUS	0.396078431372549	510
aminoglycoside	MH0028_090121	9.43123080992277e-09	EUR	0.452941176470588	510
aminoglycoside	SRR413591merged	1.44394147264038e-08	CHN	0.545098039215686	510
aminoglycoside	SRS019601	9.04423997414528e-09	USA	0.445098039215686	510
aminoglycoside	SRR413759merged	2.99067457823696e-07	CHN	0.976470588235294	510
aminoglycoside	SRR413713merged	1.07106921282712e-07	CHN	0.907843137254902	510
aminoglycoside	SRR413621merged	4.02557167485064e-08	CHN	0.780392156862745	510
aminoglycoside	SRR413566merged	1.20093897291091e-07	CHN	0.915686274509804	510
aminoglycoside	SRR413582merged	1.43937194184929e-07	CHN	0.927450980392157	510
aminoglycoside	SRR413718merged	6.36286186933626e-08	CHN	0.852941176470588	510
aminoglycoside	SRR413740merged	2.85018997464084e-08	CHN	0.684313725490196	510
aminoglycoside	130_179_2_20120514_FRAG_BC_130_179_2_F3_179	5.21698394112363e-08	RUS	0.815686274509804	510
aminoglycoside	211_251_20111102_FRAG_BC_211_251_F3_214	2.19457168800728e-08	RUS	0.627450980392157	510
aminoglycoside	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_63	2.11337592508376e-08	RUS	0.619607843137255	510
aminoglycoside	SRR413638merged	2.95700038928242e-08	CHN	0.701960784313725	510
aminoglycoside	SRR413635merged	2.1418815018209e-07	CHN	0.962745098039216	510
aminoglycoside	Spb_9_16_20110305_FRAG_BC_Spb_9_16_F3_62	1.08795706027952e-08	RUS	0.492156862745098	510
aminoglycoside	SRR413746merged	1.06565258342463e-07	CHN	0.905882352941176	510
aminoglycoside	SRR413762merged	1.64840867327236e-08	CHN	0.572549019607843	510
aminoglycoside	Tomsk_2014_02_28_1_L02_L03_merg_35_50trimmed_T_F3	3.20385860499349e-08	RUS_HOBL	0.723529411764706	510
aminoglycoside	kazan5500_2014_03_31_1_L02_47BR_50trimmed_T_F3	2.68514325445952e-08	RUS_HOBL	0.668627450980392	510
aminoglycoside	SRS048164	1.2406870859709e-08	USA	0.513725490196078	510
aminoglycoside	SRR413580merged	1.16082141457825e-07	CHN	0.913725490196078	510
aminoglycoside	261_268_20111115_FRAG_BC_261_268_F3_267	4.16781569161674e-09	RUS	0.211764705882353	510
aminoglycoside	SRR413606merged	4.78693576340037e-08	CHN	0.807843137254902	510
aminoglycoside	SRR413565merged	3.92129407704846e-08	CHN	0.774509803921569	510
aminoglycoside	SRR413743merged	7.91401120021549e-08	CHN	0.874509803921569	510
aminoglycoside	SRR413734merged	1.02983964015019e-07	CHN	0.903921568627451	510
aminoglycoside	77_Omsk_20120215_FRAG_BC_77_Omsk_F3_182	8.569251094618e-08	RUS	0.880392156862745	510
aminoglycoside	SRR413745merged	1.85127231178726e-07	CHN	0.949019607843137	510
aminoglycoside	T17_Br25_20140328_FRAG_BC_T17_Br25_F3_T24	5.84132802521793e-08	RUS_HOBL	0.833333333333333	510
aminoglycoside	solid0717_20101126_FRAG_BC_1_Barcoded_pool_F3_Lib_38	1.70249852815462e-08	RUS	0.582352941176471	510
aminoglycoside	SRR413588merged	1.88579806069747e-07	CHN	0.952941176470588	510
aminoglycoside	SRR413589merged	1.54110316609332e-07	CHN	0.931372549019608	510
aminoglycoside	261_268_20111115_FRAG_BC_261_268_F3_264	1.17303410907787e-08	RUS	0.505882352941176	510
aminoglycoside	SRR413756merged	9.58206489506375e-07	CHN	0.996078431372549	510
aminoglycoside	SRR413570merged	2.25771364153428e-07	CHN	0.968627450980392	510
aminoglycoside	SRR413768merged	5.57383982569193e-08	CHN	0.829411764705882	510
aminoglycoside	SRR413717merged	1.14102751626589e-07	CHN	0.911764705882353	510
aminoglycoside	Tomsk_2014_02_28_1_L02_L03_merg_38_50trimmed_T_F3	6.78778056385569e-08	RUS_HOBL	0.86078431372549	510
aminoglycoside	SRR413556merged	8.68022409178541e-08	CHN	0.886274509803922	510
aminoglycoside	SRR413765merged	2.24984641480499e-07	CHN	0.966666666666667	510
aminoglycoside	SRR413622merged	4.32756884667549e-08	CHN	0.796078431372549	510
aminoglycoside	SRS015782	1.22483274698339e-08	USA	0.511764705882353	510
aminoglycoside	MH0010_081120	8.49280122940861e-09	EUR	0.411764705882353	510
